qtr,ticker,EP_RATIO,qtr_ret,SPX_qtr_rets,mkt_cap,f_score,median_mkt_cap,size,EP_ratio_size,f_score_size,beats_market
2011_1,CHRW,0.030256636793280604,0.094955502273949,0.06025098746617741,13081.78685,7,11307.65055263158,1,0.030256636793280604,7,1
2011_1,CHTR,0.9571209800918836,-0.0685626102292769,0.06025098746617741,4136.763,3,11307.65055263158,0,0.0,0,0
2011_1,CINF,0.09152564090830045,-0.04815435481679431,0.06025098746617741,5372.634,4,11307.65055263158,0,0.0,0,0
2011_1,CL,0.06144430994967712,-0.007068062827225163,0.06025098746617741,38885.71357894736,4,11307.65055263158,1,0.06144430994967712,4,0
2011_1,CMA,0.029948727778043988,0.04306479667263852,0.06025098746617741,6709.052173913043,4,11307.65055263158,0,0.0,0,0
2011_1,CMCSA,0.058043695293817185,-0.03696554846627231,0.06025098746617741,69295.69565217392,4,11307.65055263158,1,0.058043695293817185,4,0
2011_1,CME,0.04621883694918701,-0.12346293730516111,0.06025098746617741,19899.034521739133,7,11307.65055263158,1,0.04621883694918701,7,0
2011_1,CMG,0.026351988784593574,0.10542168674698793,0.06025098746617741,7096.3303,6,11307.65055263158,0,0.0,0,1
2011_1,CMS,0.0705611730089401,0.043732949110105945,0.06025098746617741,4921.479,7,11307.65055263158,0,0.0,0,0
2011_1,CNC,0.06471696037380516,0.08336082134168965,0.06025098746617741,1587.6,4,11307.65055263158,0,0.0,0,1
2011_1,CNP,0.0656335938987011,0.2159937423402971,0.06025098746617741,6776.063,6,11307.65055263158,0,0.0,0,1
2011_1,COO,0.059781439058801025,0.13139695712309818,0.06025098746617741,2706.6822,6,11307.65055263158,0,0.0,0,1
2011_1,COP,0.10792725702876262,0.0506718924972005,0.06025098746617741,85798.44565217392,7,11307.65055263158,1,0.10792725702876262,7,0
2011_1,COST,0.04266320810259648,-0.16973995271867615,0.06025098746617741,31865.6545,7,11307.65055263158,1,0.04266320810259648,7,0
2011_1,CPB,0.07029382820188387,0.01029996385977583,0.06025098746617741,11547.79,3,11307.65055263158,1,0.07029382820188387,3,0
2011_1,CPRT,0.04819021642226195,-0.4011182854952322,0.06025098746617741,3511.442260869565,4,11307.65055263158,0,0.0,0,0
2011_1,CRL,0.02816687181538306,0.1102821926694777,0.06025098746617741,2091.108782608696,3,11307.65055263158,0,0.0,0,1
2011_1,CRM,0.002835023999895671,-0.0937095426846517,0.06025098746617741,17847.27956521739,4,11307.65055263158,1,0.002835023999895671,4,0
2011_1,CSCO,0.06275848651633917,0.017567977058897455,0.06025098746617741,110819.6152631579,6,11307.65055263158,1,0.06275848651633917,6,0
2011_1,CSX,0.0,0.042836573074154005,0.06025098746617741,27092.706315789474,6,11307.65055263158,1,0.0,6,0
2011_1,CTRA,0.017461209922157928,0.10026852604025605,0.06025098746617741,4364.975925,4,11307.65055263158,0,0.0,0,1
2011_1,CTXS,0.02889029488323987,0.024446914894177496,0.06025098746617741,10681.120652173913,6,11307.65055263158,0,0.0,0,0
2011_1,CVS,0.07180555056905899,0.052517465670922636,0.06025098746617741,45364.17842105264,5,11307.65055263158,1,0.07180555056905899,5,0
2011_1,CVX,0.09987914623305799,0.12773306967372133,0.06025098746617741,186358.858,8,11307.65055263158,1,0.09987914623305799,8,1
2011_1,DAL,0.14473036732567227,0.14915503306392375,0.06025098746617741,9680.643684210525,5,11307.65055263158,0,0.0,0,1
2011_1,DD,0.0,0.1357043235704325,0.06025098746617741,37913.778,0,11307.65055263158,1,0.0,0,1
2011_1,DFS,0.059737870225450726,0.1051349218151243,0.06025098746617741,12262.84,5,11307.65055263158,1,0.059737870225450726,5,1
2011_1,DG,0.06622297274924671,0.2665799739921977,0.06025098746617741,9692.752736842105,7,11307.65055263158,0,0.0,0,1
2011_1,DGX,0.07310689690465398,-0.06570656430592503,0.06025098746617741,8998.920434782609,3,11307.65055263158,0,0.0,0,0
2011_1,DHI,0.007895800697357118,0.18078390255872567,0.06025098746617741,3772.8727826086956,5,11307.65055263158,0,0.0,0,1
2011_1,DHR,0.06363954561364432,-0.02087939081306811,0.06025098746617741,26602.795,8,11307.65055263158,1,0.06363954561364432,8,0
2011_1,DIS,0.058044706032586296,0.4869494560891483,0.06025098746617741,75760.005,5,11307.65055263158,1,0.058044706032586296,5,1
2011_1,DISCA,0.0447858118548044,-0.03394762366634341,0.06025098746617741,8644.7125,8,11307.65055263158,0,0.0,0,0
2011_1,DISCK,0.05254750294266016,0.060227481758538204,0.06025098746617741,73.3932,8,11307.65055263158,0,0.0,0,0
2011_1,DISH,0.11904620183093058,0.060850544541917184,0.06025098746617741,10653.163565217392,7,11307.65055263158,0,0.0,0,1
2011_1,DLR,0.013057301969694003,0.0,0.06025098746617741,4874.2848,5,11307.65055263158,0,0.0,0,0
2011_1,DLTR,0.058567554746021794,0.7734693877551018,0.06025098746617741,6643.365304347826,6,11307.65055263158,0,0.0,0,1
2011_1,DPZ,0.08429499877772252,0.1331496786042241,0.06025098746617741,1033.99605,8,11307.65055263158,0,0.0,0,1
2011_1,DRE,0.004323305426396806,-0.65281537271334,0.06025098746617741,3634.2783157894737,6,11307.65055263158,0,0.0,0,0
2011_1,DUK,0.08193497640272679,0.14506336923490926,0.06025098746617741,23763.909,5,11307.65055263158,1,0.08193497640272679,5,1
2011_1,DVA,0.0594124112527107,0.11704622564017098,0.06025098746617741,7046.91225,5,11307.65055263158,0,0.0,0,1
2011_1,DVN,0.05535167687905106,-0.030094043887147204,0.06025098746617741,35679.357,4,11307.65055263158,1,0.05535167687905106,4,0
2011_1,EA,0.017700932131086023,-0.03198833307056448,0.06025098746617741,6357.266086956522,3,11307.65055263158,0,0.0,0,0
2011_1,EBAY,0.10732722999152115,0.1718806184825603,0.06025098746617741,17315.858,5,11307.65055263158,1,0.10732722999152115,5,1
2011_1,ED,0.06880749726490198,0.13652064057719127,0.06025098746617741,14527.7385,6,11307.65055263158,1,0.06880749726490198,6,1
2011_1,EFX,0.05207167144858183,0.12633722595220664,0.06025098746617741,4571.6104347826085,7,11307.65055263158,0,0.0,0,1
2011_1,EIX,0.09776986928168477,0.1592263021263185,0.06025098746617741,12079.52695652174,6,11307.65055263158,1,0.09776986928168477,6,1
2011_1,EL,0.03973962597064037,-0.034217506631299854,0.06025098746617741,18472.753315789476,7,11307.65055263158,1,0.03973962597064037,7,0
2011_1,EMR,0.04862748911959931,0.08459038150772047,0.06025098746617741,44161.12634782609,7,11307.65055263158,1,0.04862748911959931,7,1
2011_1,EOG,0.011696480996727324,0.09493499692105822,0.06025098746617741,25164.1053,6,11307.65055263158,1,0.011696480996727324,6,1
2011_1,EQIX,0.013640610826552811,0.10013037809647973,0.06025098746617741,4358.852368421053,5,11307.65055263158,0,0.0,0,1
2011_1,EQR,0.000550164584486272,0.16261812278972698,0.06025098746617741,15624.156,5,11307.65055263158,1,0.000550164584486272,5,1
2011_1,ES,0.0684397114581765,0.13412849609321076,0.06025098746617741,5962.019105263158,6,11307.65055263158,0,0.0,0,1
2011_1,ESS,0.010431694827026852,-0.1485126369939611,0.06025098746617741,3778.4660869565214,3,11307.65055263158,0,0.0,0,0
2011_1,ETN,0.06916825177243645,0.17343770166953898,0.06025098746617741,18340.286826086955,7,11307.65055263158,1,0.06916825177243645,7,1
2011_1,ETR,0.0890805109658109,0.10357405777608042,0.06025098746617741,12475.605304347826,7,11307.65055263158,1,0.0890805109658109,7,1
2011_1,EVRG,0.0,0.162701164542433,0.06025098746617741,2940.4356842105267,0,11307.65055263158,0,0.0,0,1
2011_1,EW,0.019308150356428456,0.026045777426992878,0.06025098746617741,10592.578695652173,4,11307.65055263158,0,0.0,0,0
2011_1,EXC,0.0,0.04402261712439426,0.06025098746617741,27933.749473684213,3,11307.65055263158,1,0.0,3,0
2011_1,EXPD,0.031415027064045815,-0.2873687926773614,0.06025098746617741,10394.458565217392,6,11307.65055263158,0,0.0,0,0
2011_1,EXPE,0.12515487916296417,0.4108338557993729,0.06025098746617741,7294.0473,5,11307.65055263158,0,0.0,0,1
2011_1,EXR,0.016666611111296296,0.013026848587433193,0.06025098746617741,1794.5098947368422,5,11307.65055263158,0,0.0,0,0
2011_1,F,0.1196544379831048,0.14824409902130098,0.06025098746617741,61985.58260869566,6,11307.65055263158,1,0.1196544379831048,6,1
2011_1,FAST,0.03065791894046232,0.07325383304940392,0.06025098746617741,9154.261842105263,6,11307.65055263158,0,0.0,0,1
2011_1,FCX,0.08563476771569258,-0.06679613051398758,0.06025098746617741,54562.5855,7,11307.65055263158,1,0.08563476771569258,7,0
2011_1,FDX,0.04963444233222317,0.0,0.06025098746617741,29677.7965,7,11307.65055263158,1,0.04963444233222317,7,0
2011_1,FE,0.09406983744732089,-0.042315595784416904,0.06025098746617741,12696.534736842106,6,11307.65055263158,1,0.09406983744732089,6,0
2011_1,FFIV,0.020197368686807483,-0.002970355707800465,0.06025098746617741,8506.90643478261,6,11307.65055263158,0,0.0,0,0
2011_1,FIS,0.05953833971385874,0.1993062080344663,0.06025098746617741,9731.700391304348,5,11307.65055263158,0,0.0,0,1
2011_1,FISV,0.05573701048970537,0.0565112801508354,0.06025098746617741,8983.499304347826,6,11307.65055263158,0,0.0,0,0
2011_1,FITB,0.042168115844247844,0.2765098478484085,0.06025098746617741,12370.80452173913,4,11307.65055263158,1,0.042168115844247844,4,1
2011_1,FMC,0.07302521560694908,-0.5559014199896672,0.06025098746617741,4930.51147826087,5,11307.65055263158,0,0.0,0,0
2011_1,FRC,0.0,-0.002030959752322037,0.06025098746617741,3900.108695652174,0,11307.65055263158,0,0.0,0,0
2011_1,FRT,0.024756151903748084,0.2503333333333333,0.06025098746617741,5008.025157894737,4,11307.65055263158,0,0.0,0,1
2011_1,FTNT,0.013784129504653521,0.0991580916744621,0.06025098746617741,3272.573,4,11307.65055263158,0,0.0,0,1
2011_1,GD,0.09058381267267539,-0.08176470588235296,0.06025098746617741,27640.026,6,11307.65055263158,1,0.09058381267267539,6,0
2011_1,GE,0.05957380897062415,-0.1156899031225963,0.06025098746617741,195357.071,6,11307.65055263158,1,0.05957380897062415,6,0
2011_1,GILD,0.0892904977052342,0.07276056439162737,0.06025098746617741,31272.9468,3,11307.65055263158,1,0.0892904977052342,3,1
2011_1,GL,0.0722318932701545,0.136812969553183,0.06025098746617741,4913.7165,3,11307.65055263158,0,0.0,0,1
2011_1,GLW,0.09490367277213628,-0.0011619221512157996,0.06025098746617741,34123.42956521739,5,11307.65055263158,1,0.09490367277213628,5,0
2011_1,GM,0.08610816908200081,0.01538461538461533,0.06025098746617741,59549.30789473684,3,11307.65055263158,1,0.08610816908200081,3,0
2011_1,GNRC,0.0,0.06237242004989785,0.06025098746617741,1102.9053157894737,3,11307.65055263158,0,0.0,0,1
2011_1,GOOG,0.0,0.09128943184670724,0.06025098746617741,192666.4111023158,5,11307.65055263158,1,0.0,5,1
2011_1,GOOGL,0.04314585023212467,-0.05091582044225118,0.06025098746617741,201308.43210526314,5,11307.65055263158,1,0.04314585023212467,5,0
2011_1,GPC,0.05776707161383868,0.02187351402757942,0.06025098746617741,8318.709,5,11307.65055263158,0,0.0,0,0
2011_1,GPN,0.05285496070233672,0.09230366638465659,0.06025098746617741,3805.1015,4,11307.65055263158,0,0.0,0,1
2011_1,GPS,0.09835549610512236,0.030729606110395657,0.06025098746617741,13144.695652173914,5,11307.65055263158,1,0.09835549610512236,5,0
2011_1,GRMN,0.07676246622451485,0.023772286518611185,0.06025098746617741,6609.895695652174,4,11307.65055263158,0,0.0,0,0
2011_1,GS,0.08899172376968942,0.1958525345622122,0.06025098746617741,97089.72368421052,4,11307.65055263158,1,0.08899172376968942,4,1
2011_1,HAL,0.045518271033993044,0.152156862745098,0.06025098746617741,42322.74695652174,8,11307.65055263158,1,0.045518271033993044,8,1
2011_1,HAS,0.05974108214996206,0.1164271245297579,0.06025098746617741,6552.453913043478,5,11307.65055263158,0,0.0,0,1
2011_1,HBAN,0.02624306854951936,0.11283804787068696,0.06025098746617741,5752.175304347826,5,11307.65055263158,0,0.0,0,1
2011_1,HBI,0.09959167413604222,-0.10891306974095227,0.06025098746617741,2540.4084782608693,5,11307.65055263158,0,0.0,0,0
2011_1,HCA,0.0,0.09873648560635662,0.06025098746617741,14959.84875,5,11307.65055263158,1,0.0,5,1
2011_1,HES,0.04953560371517028,-0.2193361126260619,0.06025098746617741,27881.86565217391,6,11307.65055263158,1,0.04953560371517028,6,0
2011_1,HIG,0.07062146892655367,0.30624346006278347,0.06025098746617741,13731.78495652174,5,11307.65055263158,1,0.07062146892655367,5,1
2011_1,HOLX,0.023430178069353328,0.06146523082371469,0.06025098746617741,5673.130434782609,3,11307.65055263158,0,0.0,0,1
2011_1,HON,0.0,-0.02547688631451961,0.06025098746617741,43267.56,6,11307.65055263158,1,0.0,6,0
2011_1,HRL,0.055219636102598085,0.08297332701580329,0.06025098746617741,7503.781608695652,7,11307.65055263158,0,0.0,0,1
2011_1,HSIC,0.06972917189635455,0.04906509208491516,0.06025098746617741,4926.371157894737,4,11307.65055263158,0,0.0,0,0
2011_1,HST,0.0,0.023651571964234286,0.06025098746617741,11873.069,3,11307.65055263158,1,0.0,3,0
2011_1,HSY,0.05568641863935805,0.04820793838862558,0.06025098746617741,12362.94104347826,3,11307.65055263158,1,0.05568641863935805,3,0
2011_1,HUM,0.1135151088609894,0.22398748169309002,0.06025098746617741,11040.982608695653,5,11307.65055263158,0,0.0,0,1
2011_1,IBM,0.07390819124483566,0.037681159420289934,0.06025098746617741,192702.327,5,11307.65055263158,1,0.07390819124483566,5,0
2011_1,ICE,0.04514203942705723,0.20641087906750855,0.06025098746617741,9235.76552631579,4,11307.65055263158,0,0.0,0,1
2011_1,IDXX,0.03319380869080299,0.04888679370120408,0.06025098746617741,4540.987043478261,6,11307.65055263158,0,0.0,0,0
2011_1,IFF,0.05909886057396813,0.0990888262989742,0.06025098746617741,4787.234260869565,5,11307.65055263158,0,0.0,0,1
2011_1,ILMN,0.014042044690211433,0.9953553181607062,0.06025098746617741,10306.2456,7,11307.65055263158,0,0.0,0,1
2011_1,INTU,0.03530362886001052,0.10325266131361177,0.06025098746617741,16122.739347826086,5,11307.65055263158,1,0.03530362886001052,5,1
2011_1,IP,0.07381326719664592,-0.07706881799291043,0.06025098746617741,12432.3498,8,11307.65055263158,1,0.07381326719664592,8,0
2011_1,IPG,0.056110425317023906,-0.014796752892712317,0.06025098746617741,5904.88347826087,5,11307.65055263158,0,0.0,0,0
2011_1,IPGP,0.0326118504942326,0.004035512510088601,0.06025098746617741,2685.593260869565,7,11307.65055263158,0,0.0,0,0
2011_1,IRM,0.04112011184670422,0.4076627185131583,0.06025098746617741,5260.951578947369,2,11307.65055263158,0,0.0,0,1
2011_1,ISRG,0.029327061252500133,-0.09520873474630709,0.06025098746617741,13155.83452173913,5,11307.65055263158,1,0.029327061252500133,5,0
2011_1,ITW,0.05550868155779564,0.1323170731707317,0.06025098746617741,27368.73652173913,5,11307.65055263158,1,0.05550868155779564,5,1
2011_1,IVZ,0.04894954281127014,0.13505855685681922,0.06025098746617741,12265.468684210526,2,11307.65055263158,1,0.04894954281127014,2,1
2011_1,J,0.047164027053285915,0.0669402358339195,0.06025098746617741,6236.119217391304,3,11307.65055263158,0,0.0,0,1
2011_1,JBHT,0.03796262200237646,-0.0260915796947343,0.06025098746617741,5193.332736842105,7,11307.65055263158,0,0.0,0,0
2011_1,JCI,0.047510000855180014,0.25373134328358216,0.06025098746617741,10322.227826086955,6,11307.65055263158,0,0.0,0,1
2011_1,JKHY,0.05212052349853802,0.19068825910931175,0.06025098746617741,2788.576956521739,5,11307.65055263158,0,0.0,0,1
2011_1,JNJ,0.07972637906704191,0.31309297912713485,0.06025098746617741,164913.92695652173,4,11307.65055263158,1,0.07972637906704191,4,1
2011_1,JNPR,0.028303115040841393,0.09212455792288443,0.06025098746617741,23031.465739130435,6,11307.65055263158,1,0.028303115040841393,6,1
2011_1,JPM,0.11468547508458053,0.0702021796915211,0.06025098746617741,183015.71217391305,4,11307.65055263158,1,0.11468547508458053,4,1
2011_1,KEY,0.053500826587770785,0.1589054248679791,0.06025098746617741,8624.110662105262,4,11307.65055263158,0,0.0,0,1
2011_1,KIM,0.012536654042256047,0.16608579802824397,0.06025098746617741,7587.802736842105,4,11307.65055263158,0,0.0,0,1
2011_1,KLAC,0.07148831523487485,-0.11643647407621671,0.06025098746617741,6956.1105,8,11307.65055263158,0,0.0,0,0
2011_1,KMB,0.07602712647872761,0.018960244648317914,0.06025098746617741,25204.625217391305,3,11307.65055263158,1,0.07602712647872761,3,0
2011_1,KMI,0.0,0.25623219373219386,0.06025098746617741,38346.999090909085,2,11307.65055263158,1,0.0,2,1
2011_1,KMX,0.04931088044577036,0.03840871462974116,0.06025098746617741,8010.364368421053,3,11307.65055263158,0,0.0,0,0
2011_1,KR,0.08256547442121603,-0.09121570009988833,0.06025098746617741,13624.552,5,11307.65055263158,1,0.08256547442121603,5,0
2011_1,KSU,0.04201680672268907,-0.008336420896628338,0.06025098746617741,5810.472782608696,6,11307.65055263158,0,0.0,0,0
2011_1,L,0.051285207294807886,0.20318148951554593,0.06025098746617741,17600.173391304346,3,11307.65055263158,1,0.051285207294807886,3,1
2011_1,LDOS,0.12806556957162066,0.1020859384910926,0.06025098746617741,3625.2,5,11307.65055263158,0,0.0,0,1
2011_1,LEG,0.05024822623761381,0.11446930033317448,0.06025098746617741,3537.374608695652,5,11307.65055263158,0,0.0,0,1
2011_1,LH,0.0605990825298905,0.0,0.06025098746617741,9239.585739130434,3,11307.65055263158,0,0.0,0,0
2011_1,LHX,0.10780973737547975,0.14599406528189895,0.06025098746617741,6152.6799473684205,5,11307.65055263158,0,0.0,0,1
2011_1,LIN,0.0,0.03192934782608692,0.06025098746617741,30333.233217391306,0,11307.65055263158,1,0.0,0,0
2011_1,LKQ,0.04812690101258999,0.07104795737122571,0.06025098746617741,1746.71332,7,11307.65055263158,0,0.0,0,1
2011_1,LMT,0.0969170680648569,0.13465616083348597,0.06025098746617741,27476.559,5,11307.65055263158,1,0.0969170680648569,5,1
2011_1,LNT,0.0,0.05769019486421434,0.06025098746617741,4250.507736842105,7,11307.65055263158,0,0.0,0,0
2011_1,LOW,0.0585576089757103,-0.023770807009833583,0.06025098746617741,35589.92608695652,7,11307.65055263158,1,0.0585576089757103,7,0
2011_1,LUV,0.061387731048072734,0.21578148710166944,0.06025098746617741,9654.0,6,11307.65055263158,0,0.0,0,1
2011_1,LYV,0.0,0.0814094775212637,0.06025098746617741,1816.2758269843478,2,11307.65055263158,0,0.0,0,1
2011_1,MA,0.059468588691453175,0.035626328396477724,0.06025098746617741,32507.994736842105,5,11307.65055263158,1,0.059468588691453175,5,0
2011_1,MAR,0.0,0.08645348197587,0.06025098746617741,14613.792,7,11307.65055263158,1,0.0,7,1
2011_1,MAS,0.02815362872120588,-0.0011058727664279289,0.06025098746617741,4220.168695652174,2,11307.65055263158,0,0.0,0,0
2011_1,MCD,0.06249218847644045,0.1299080426215149,0.06025098746617741,79597.2768,4,11307.65055263158,1,0.06249218847644045,4,1
2011_1,MCK,0.06285355122564425,-0.010503989496010613,0.06025098746617741,20360.772631578948,4,11307.65055263158,1,0.06285355122564425,4,0
2011_1,MCO,0.07051141932435957,0.0877763822272426,0.06025098746617741,6775.2282,5,11307.65055263158,0,0.0,0,1
2011_1,MDLZ,0.0,0.1348706005179996,0.06025098746617741,55120.139130434785,5,11307.65055263158,1,0.0,5,1
2011_1,MDT,0.08949186518945428,0.03423213493120292,0.06025098746617741,42683.70536842105,4,11307.65055263158,1,0.08949186518945428,4,0
2011_1,MET,0.098542555602637,-0.3162473701035603,0.06025098746617741,41723.605,6,11307.65055263158,1,0.098542555602637,6,0
2011_1,MGM,0.004505212756419815,0.04001755273657026,0.06025098746617741,7169.200526315789,3,11307.65055263158,0,0.0,0,0
2011_1,MHK,0.044908700611656506,0.6235411320874538,0.06025098746617741,3963.6712,6,11307.65055263158,0,0.0,0,1
2011_1,MKC,0.062217300142477616,-0.04090332073512015,0.06025098746617741,6130.604947368421,4,11307.65055263158,0,0.0,0,0
2011_1,MKTX,0.039901204617367396,0.06556610078866432,0.06025098746617741,823.4292105263158,5,11307.65055263158,0,0.0,0,1
2011_1,MLM,0.023324812002015263,-0.2872516556291391,0.06025098746617741,4059.7721052631578,7,11307.65055263158,0,0.0,0,0
2011_1,MMC,0.04129569368506252,0.011980627071119132,0.06025098746617741,16164.217894736841,6,11307.65055263158,1,0.04129569368506252,6,0
2011_1,MNST,0.04034796081406045,0.12584503380135192,0.06025098746617741,5297.319434782609,5,11307.65055263158,0,0.0,0,1
2011_1,MOS,0.03794994402383257,0.48053561703251724,0.06025098746617741,34714.4413,7,11307.65055263158,1,0.03794994402383257,7,1
2011_1,MRK,0.039225223387647196,0.0,0.06025098746617741,107705.598,7,11307.65055263158,1,0.039225223387647196,7,0
2011_1,MRO,0.08421265379335899,0.113138686131387,0.06025098746617741,17609.674,6,11307.65055263158,1,0.08421265379335899,6,1
2011_1,MS,0.0742842710484482,-0.6274683236898918,0.06025098746617741,43909.25052631579,3,11307.65055263158,1,0.0742842710484482,3,0
2011_1,MSCI,0.030138092740938986,0.15089034676663537,0.06025098746617741,4365.930526315789,3,11307.65055263158,0,0.0,0,1
2011_1,MSFT,0.08397363227946425,-0.04591869280404326,0.06025098746617741,217541.5,5,11307.65055263158,1,0.08397363227946425,5,0
2011_1,MSI,0.009859229915269777,0.036045810729354866,0.06025098746617741,13080.078,6,11307.65055263158,1,0.009859229915269777,6,0
2011_1,MTD,0.04605260128118337,0.03461766310245107,0.06025098746617741,5453.883,5,11307.65055263158,0,0.0,0,0
2011_1,MU,0.13795386822646508,0.09282622544787711,0.06025098746617741,11253.803,6,11307.65055263158,0,0.0,0,1
2011_1,NEM,0.06592175088170342,0.028121413589774047,0.06025098746617741,26612.46652173913,5,11307.65055263158,1,0.06592175088170342,5,0
2011_1,NFLX,0.013647033134996453,0.06443715349194723,0.06025098746617741,12078.07181931579,6,11307.65055263158,1,0.013647033134996453,6,1
2011_1,NI,0.17739303200170298,0.30699855699855694,0.06025098746617741,2105.360947368421,6,11307.65055263158,0,0.0,0,1
2011_1,NKE,0.050315224883897613,0.1267504053266557,0.06025098746617741,40214.59826086957,4,11307.65055263158,1,0.050315224883897613,4,1
2011_1,NLSN,0.03419773816159799,-0.11053984575835474,0.06025098746617741,7142.298,2,11307.65055263158,0,0.0,0,0
2011_1,NOC,0.08106092539152428,-0.10144303252207632,0.06025098746617741,18010.728521739133,7,11307.65055263158,1,0.08106092539152428,7,0
2011_1,NSC,0.06656105645708808,0.07415606976080658,0.06025098746617741,23998.641739130435,6,11307.65055263158,1,0.06656105645708808,6,1
2011_1,NTAP,0.031172555681977583,0.09292391572665903,0.06025098746617741,22860.508421052633,7,11307.65055263158,1,0.031172555681977583,7,1
2011_1,NTRS,0.052712589874965736,-0.07067521906549146,0.06025098746617741,12332.883913043477,3,11307.65055263158,1,0.052712589874965736,3,0
2011_1,NUE,0.009148335689029773,-0.026733581566024456,0.06025098746617741,14695.479695652173,7,11307.65055263158,1,0.009148335689029773,7,0
2011_1,NVDA,0.02550616994250909,0.05724783872724615,0.06025098746617741,13070.6624,7,11307.65055263158,1,0.02550616994250909,7,0
2011_1,NVR,0.04653132255978112,0.008857395925597977,0.06025098746617741,4490.1183,4,11307.65055263158,0,0.0,0,0
2011_1,NWL,0.0,0.13642026578073096,0.06025098746617741,5720.124260869565,5,11307.65055263158,0,0.0,0,1
2011_1,NXPI,0.0,-0.16758160746817907,0.06025098746617741,6888.532736842105,0,11307.65055263158,0,0.0,0,0
2011_1,O,0.026879624975472343,0.08584532467308126,0.06025098746617741,3827.5347,4,11307.65055263158,0,0.0,0,1
2011_1,OMC,0.05975250512377731,0.03213507625272327,0.06025098746617741,13558.87995,4,11307.65055263158,1,0.05975250512377731,4,0
2011_1,ORCL,0.0,-0.08017225072049305,0.06025098746617741,164797.10304347827,7,11307.65055263158,1,0.0,7,0
2011_1,ORLY,0.05302339392139812,0.1523477633076944,0.06025098746617741,8201.2072,7,11307.65055263158,0,0.0,0,1
2011_1,OXY,0.06285592165637925,0.16066329859056627,0.06025098746617741,78368.6144347826,7,11307.65055263158,1,0.06285592165637925,7,1
2011_1,PAYX,0.04327973859037892,0.06705882352941184,0.06025098746617741,12010.457052631578,7,11307.65055263158,1,0.04327973859037892,7,1
2011_1,PBCT,0.028077583980053684,-0.3743509651826772,0.06025098746617741,4859.03625,3,11307.65055263158,0,0.0,0,0
2011_1,PCAR,0.021973434118151156,0.1804324707550513,0.06025098746617741,18072.306782608695,8,11307.65055263158,1,0.021973434118151156,8,1
2011_1,PEG,0.0962871668464027,-0.09270224013656214,0.06025098746617741,16208.5365,5,11307.65055263158,1,0.0962871668464027,5,0
2011_1,PENN,0.17051170562859141,0.12701100762066053,0.06025098746617741,746.7410526315789,5,11307.65055263158,0,0.0,0,1
2011_1,PEP,0.0,-0.1205809810907097,0.06025098746617741,102472.27173913043,5,11307.65055263158,1,0.0,5,0
2011_1,PFG,0.0,0.1264252979509226,0.06025098746617741,10623.798,4,11307.65055263158,0,0.0,0,1
2011_1,PG,0.05924275905377465,0.15311477903704263,0.06025098746617741,197965.755,5,11307.65055263158,1,0.05924275905377465,5,1
2011_1,PGR,0.07627648701011426,0.19866298503124558,0.06025098746617741,13613.837739130435,3,11307.65055263158,1,0.07627648701011426,3,1
2011_1,PH,0.0608590868702606,0.07347560292899225,0.06025098746617741,14833.400869565217,8,11307.65055263158,1,0.0608590868702606,8,1
2011_1,PHM,0.07714204164127407,0.027096472786731995,0.06025098746617741,3129.28095,1,11307.65055263158,0,0.0,0,0
2011_1,PKG,0.0768385545131125,0.08304838554707161,0.06025098746617741,2852.991,5,11307.65055263158,0,0.0,0,1
2011_1,PLD,0.0023854956141470384,0.15170278637770918,0.06025098746617741,8536.642736842105,3,11307.65055263158,0,0.0,0,1
2011_1,PM,0.06652740263714624,0.04040621739041472,0.06025098746617741,114295.74,6,11307.65055263158,1,0.06652740263714624,6,0
2011_1,PNC,0.08794069279677785,0.015128593040847127,0.06025098746617741,33192.537894736844,5,11307.65055263158,1,0.08794069279677785,5,0
2011_1,PNW,0.07369196757553427,0.225558088271407,0.06025098746617741,4539.094,7,11307.65055263158,0,0.0,0,1
2011_1,PPG,0.062391205335695886,0.003369272237196741,0.06025098746617741,14422.79347826087,6,11307.65055263158,1,0.062391205335695886,6,0
2011_1,PRU,0.08547300762419228,0.19316263318188964,0.06025098746617741,30548.31565217391,4,11307.65055263158,1,0.08547300762419228,4,1
2011_1,PSA,0.02110305677777426,0.16544757924068265,0.06025098746617741,18804.36847368421,6,11307.65055263158,1,0.02110305677777426,6,1
2011_1,PTC,0.03430284610714151,0.05964912280701751,0.06025098746617741,2701.5260869565213,6,11307.65055263158,0,0.0,0,0
2011_1,PWR,0.03357834331169769,-0.047717842323651505,0.06025098746617741,5012.5808421052625,4,11307.65055263158,0,0.0,0,0
2011_1,PXD,0.011225448540860073,0.10204834840376464,0.06025098746617741,11423.709,7,11307.65055263158,1,0.011225448540860073,7,1
2011_1,QCOM,0.04212264429111802,0.04670783860962713,0.06025098746617741,91866.17869565218,7,11307.65055263158,1,0.04212264429111802,7,0
2011_1,RCL,0.044988910233627416,0.06614607257694072,0.06025098746617741,10489.18005,8,11307.65055263158,0,0.0,0,1
2011_1,RE,0.13877131874384202,0.2036953582694907,0.06025098746617741,4613.5764,3,11307.65055263158,0,0.0,0,1
2011_1,REG,0.0,0.11596505162827642,0.06025098746617741,3417.986,4,11307.65055263158,0,0.0,0,1
2011_1,REGN,0.0,0.18555541445184232,0.06025098746617741,2946.9095,3,11307.65055263158,0,0.0,0,1
