qtr,ticker,mkt_cap
2014_2,FTNT,3613350952.3809524
2014_2,GD,37587700952.38095
2014_2,GE,169418452294.81332
2014_2,GILD,120596821190.4762
2014_2,GIS,34293237428.57143
2014_2,GL,7041278571.428572
2014_2,GLW,32164108476.190475
2014_2,GM,58104200476.190475
2014_2,GNRC,3627973476.1904764
2014_2,GOOG,333951463535.1429
2014_2,GOOGL,372484606666.6667
2014_2,GPC,13340633571.428572
2014_2,GPN,4850971619.047619
2014_2,GPS,18508658571.42857
2014_2,GRMN,11690621428.571428
2014_2,GS,76212743809.5238
2014_2,GWW,17621885619.04762
2014_2,HAL,57863782857.14286
2014_2,HAS,6893443333.333333
2014_2,HBAN,7955485952.380953
2014_2,HBI,9033466000.0
2014_2,HCA,25231884285.714287
2014_2,HD,109728000476.19048
2014_2,HES,30023932380.95238
2014_2,HIG,16157872285.714285
2014_2,HII,4836911142.857142
2014_2,HLT,15305658666.666666
2014_2,HOLX,6991300952.380953
2014_2,HON,71297871428.57143
2014_2,HPQ,28280160000.0
2014_2,HRL,13261188571.428572
2014_2,HSIC,7824440476.190476
2014_2,HST,16819854857.142857
2014_2,HSY,21987000000.0
2014_2,HUM,19776916190.47619
2014_2,IBM,201840827686.71906
2014_2,ICE,22563104761.904762
2014_2,IDXX,6822454666.666667
2014_2,IEX,6433160952.380953
2014_2,IFF,8390858571.428572
2014_2,ILMN,21307676857.142857
2014_2,INCY,8453430619.047619
2014_2,INFO,4911607500.0
2014_2,INTC,149947770476.1905
2014_2,INTU,22902090476.190475
2014_2,IP,19676466857.142857
2014_2,IPG,8351007857.142858
2014_2,IPGP,3541446857.142857
2014_2,IQV,6503074761.904762
2014_2,IR,16687659428.571428
2014_2,IRM,5193292190.476191
2014_2,ISRG,14782117714.285715
2014_2,IT,6306844000.0
2014_2,ITW,35937121523.809525
2014_2,IVZ,15583209142.857143
2014_2,J,7288138000.0
2014_2,JBHT,9160226428.571428
2014_2,JCI,21007814285.714287
2014_2,JKHY,4966915857.142858
2014_2,JNJ,299671794285.7143
2014_2,JNPR,11720311666.666666
2014_2,JPM,217794928571.42856
2014_2,K,24334157142.857143
2014_2,KEY,12097695285.714285
2014_2,KIM,9424287619.047619
2014_2,KLAC,11244880000.0
2014_2,KMB,40441229714.28571
2014_2,KMI,34018953333.333332
2014_2,KMX,9975008952.380953
2014_2,KO,177193165714.2857
2014_2,KR,22688974285.714287
2014_2,KSU,11727213714.285715
2014_2,L,16883288000.0
2014_2,LDOS,2895917142.857143
2014_2,LEG,4802146000.0
2014_2,LEN,9216411428.571428
2014_2,LH,8807243761.904762
2014_2,LHX,8082183047.619047
2014_2,LIN,39167988571.42857
2014_2,LKQ,8392375952.380953
2014_2,LLY,65057103428.57143
2014_2,LMT,51945988095.2381
2014_2,LNC,13749625285.714285
2014_2,LNT,6383029714.285714
2014_2,LOW,47023557142.85714
2014_2,LRCX,10469901190.47619
2014_2,LUV,16587172857.142857
2014_2,LVS,60511590666.666664
2014_2,LYB,49360186666.666664
2014_2,LYV,4724022488.289524
2014_2,MA,88309779047.61905
2014_2,MAA,5151535714.285714
2014_2,MAR,17116374428.571428
2014_2,MAS,6798963809.523809
2014_2,MCD,98977284380.95238
2014_2,MCHP,10955600000.0
2014_2,MCK,41170770476.190475
2014_2,MCO,17149440714.285715
2014_2,MDLZ,64377721904.7619
2014_2,MDT,60713628000.0
2014_2,MET,52398200000.0
2014_2,MGM,12813221095.238094
2014_2,MHK,9865656428.571428
2014_2,MKC,9334380190.47619
2014_2,MKTX,2068175428.5714285
2014_2,MLM,7320505190.476191
2014_2,MMC,27339049523.809525
2014_2,MMM,91869790714.28572
2014_2,MNST,12180400428.571428
2014_2,MO,76185797142.85715
2014_2,MOS,18416231380.95238
2014_2,MPC,24283960000.0
2014_2,MPWR,1509532428.5714285
2014_2,MRK,168336860000.0
2014_2,MRO,24558205714.285713
2014_2,MS,59675052380.95238
2014_2,MSCI,4992712571.428572
2014_2,MSFT,345909609523.8095
2014_2,MSI,16452168571.428572
2014_2,MTB,16280375333.333334
2014_2,MTD,7222276761.904762
2014_2,MU,36768166666.666664
2014_2,NCLH,6621111069.477142
2014_2,NDAQ,6200676428.571428
2014_2,NEE,42613976333.333336
2014_2,NEM,12029215000.0
2014_2,NFLX,22320911877.37143
2014_2,NI,4576065761.904762
2014_2,NKE,67993600000.0
2014_2,NLSN,17230163428.57143
2014_2,NOC,26219250666.666668
2014_2,NOW,8388981904.761905
2014_2,NRG,12350247619.047619
2014_2,NSC,31478655476.190475
2014_2,NTAP,11812592142.857143
2014_2,NTRS,14976304285.714285
2014_2,NUE,16165485714.285715
2014_2,NVDA,10613785904.761906
2014_2,NVR,5132018476.190476
2014_2,NWL,8608899619.047619
2014_2,NWS,9907073000.0
2014_2,NWSA,10183142857.142857
2014_2,NXPI,15388884904.761906
2014_2,O,8703934714.285715
2014_2,ODFL,3246948761.904762
2014_2,OKE,12734416476.190475
2014_2,OMC,18071663333.333332
2014_2,ORCL,190640041904.7619
2014_2,ORLY,15814824095.238094
2014_2,OXY,76415513714.28572
2014_2,PAYC,786874909.0909091
2014_2,PAYX,14974360952.380953
2014_2,PBCT,4355351000.0
2014_2,PCAR,22698346000.0
2014_2,PEAK,17551963190.47619
2014_2,PEG,19887624285.714287
2014_2,PENN,892063000.0
2014_2,PEP,135141367619.04762
2014_2,PFE,190422693333.33334
2014_2,PFG,13649070714.285715
2014_2,PG,234860502857.14285
2014_2,PGR,15068702142.857143
2014_2,PH,19196679380.95238
2014_2,PHM,7189197714.285714
2014_2,PKG,6601658571.428572
2014_2,PKI,4972150000.0
2014_2,PLD,21068760095.238094
2014_2,PM,138388276000.0
2014_2,PNC,45267786666.666664
2014_2,PNR,9923823095.238094
2014_2,PNW,6103962761.904762
2014_2,POOL,2745090285.714286
2014_2,PPG,28593075714.285713
2014_2,PPL,21432736095.238094
2014_2,PRU,41660600000.0
2014_2,PSA,29672576761.904762
2014_2,PSX,47386271428.57143
2014_2,PTC,4496250000.0
2014_2,PVH,9917321142.857143
2014_2,PWR,7399259809.523809
2014_2,PXD,28990321904.761906
2014_2,QCOM,136096497142.85715
2014_2,RCL,11751348761.904762
2014_2,RE,7300789000.0
2014_2,REG,4767571428.571428
2014_2,REGN,33162526571.42857
2014_2,RF,14960476000.0
2014_2,RHI,6398578095.238095
2014_2,RJF,7455350714.285714
2014_2,RL,14014846476.190475
2014_2,RMD,7430102476.190476
2014_2,ROK,17501585523.809525
2014_2,ROL,4466958285.714286
2014_2,ROP,14084746952.380953
2014_2,ROST,14480297142.857143
2014_2,RSG,12482348571.428572
2014_2,RTX,67809966666.666664
2014_2,SBAC,12845390000.0
2014_2,SBUX,57670754285.71429
2014_2,SCHW,34672578571.42857
2014_2,SEE,7282360714.285714
2014_2,SHW,19810706000.0
2014_2,SIVB,5611149761.904762
2014_2,SJM,9736299380.952381
2014_2,SLB,142396340476.1905
2014_2,SNA,6705626714.285714
2014_2,SNPS,5985435190.476191
2014_2,SO,40113985238.09524
2014_2,SPG,51665858417.89047
2014_2,SPGI,21639608571.42857
2014_2,SRE,25557123523.809525
2014_2,STE,3154991047.6190476
2014_2,STT,29139603857.142857
2014_2,STX,18600157142.857143
2014_2,STZ,19064349714.285713
2014_2,SWK,14007134904.761906
2014_2,SWKS,9050960000.0
2014_2,SYK,32487403000.0
2014_2,SYY,21259947619.04762
2014_2,T,188076958095.2381
2014_2,TAP,13182257523.809525
2014_2,TDG,10199141333.333334
2014_2,TDY,3620809761.904762
2014_2,TECH,3332019238.095238
2014_2,TEL,25596876190.47619
2014_2,TER,4026090380.952381
2014_2,TFC,28245332619.04762
2014_2,TFX,4913141333.333333
2014_2,TGT,37054432380.95238
2014_2,TJX,38834215238.09524
2014_2,TMO,47010820571.42857
2014_2,TMUS,24564917142.857143
2014_2,TPR,13687221333.333334
2014_2,TRMB,10195808761.904762
2014_2,TROW,21698804523.809525
2014_2,TRV,32360509476.190475
2014_2,TSCO,9121479.653333332
2014_2,TSLA,27303560428.57143
2014_2,TSN,13357628571.428572
2014_2,TT,47991000.0
2014_2,TTWO,939423333.3333334
2014_2,TWTR,19310798571.42857
2014_2,TXN,51719133714.28571
2014_2,TXT,11094702523.809525
2014_2,TYL,2981741714.285714
2014_2,UAA,5223034476.190476
2014_2,UAL,15909887619.047619
2014_2,UDR,7035870904.761905
2014_2,UHS,7869708000.0
2014_2,ULTA,5941231238.095238
2014_2,UNH,77059242380.95238
2014_2,UNP,85700863047.61905
2014_2,UPS,93791638095.2381
2014_2,URI,11066377142.857143
2014_2,USB,74701600952.38095
2014_2,V,132521158095.2381
2014_2,VFC,25814501571.42857
2014_2,VIAC,35216346666.666664
2014_2,VLO,29401386666.666668
2014_2,VMC,8551431000.0
2014_2,VNO,13798110238.095238
2014_2,VRSK,9959230857.142857
2014_2,VRSN,7429504666.666667
2014_2,VRTX,15467554428.571428
2014_2,VTR,22819594285.714287
2014_2,VZ,183701943333.33334
2014_2,WAB,7962777000.0
2014_2,WAT,8685463952.380953
2014_2,WBA,63931849523.809525
2014_2,WDC,21852830476.190475
2014_2,WEC,10425380571.428572
2014_2,WELL,20238964523.809525
2014_2,WFC,278603637142.8571
2014_2,WHR,11753989523.809525
2014_2,WLTW,7837459571.428572
2014_2,WM,20768280000.0
2014_2,WMB,28304604666.666668
2014_2,WMT,251333333333.33334
2014_2,WRB,5664942571.428572
2014_2,WST,3093780476.1904764
2014_2,WU,8764447428.571428
2014_2,WY,17939417904.761906
2014_2,WYNN,21497617259.42857
2014_2,XEL,15403072904.761906
2014_2,XLNX,13142942476.190475
2014_2,XOM,428715192380.9524
2014_2,XRAY,6686059476.190476
2014_2,XYL,6662734285.714286
2014_2,YUM,26144733333.333332
2014_2,ZBH,16315846000.0
2014_2,ZBRA,3735087285.714286
2014_2,ZION,5552735571.428572
2014_2,ZTS,15320714761.904762
2014_3,A,13692058095.238094
2014_3,AAL,27381900000.0
2014_3,AAP,9546998190.47619
2014_3,AAPL,600476068571.4286
2014_3,ABBV,88110360000.0
2014_3,ABC,16766220909.09091
2014_3,ABMD,1020727272.7272727
2014_3,ABT,63818121363.63636
2014_3,ACN,55352422727.27273
2014_3,ADBE,35663761238.09524
2014_3,ADI,15843313666.666666
2014_3,ADM,33201940476.190475
2014_3,ADP,35281772428.57143
2014_3,ADSK,12635120333.333334
2014_3,AEE,9654928636.363636
2014_3,AEP,26727975000.0
2014_3,AES,10749733333.333334
2014_3,AFL,26993542857.142857
2014_3,AIG,80052927272.72728
2014_3,AIZ,4762147857.142858
2014_3,AJG,7382472619.047619
2014_3,AKAM,10832467636.363636
2014_3,ALB,4879195761.904762
2014_3,ALGN,4486247818.181818
2014_3,ALK,6221523761.904762
2014_3,ALL,26498495714.285713
2014_3,ALLE,4997885714.285714
2014_3,AMAT,27494192857.142857
2014_3,AMCR,11067569958.3
2014_3,AMD,3048416666.6666665
2014_3,AME,12856253454.545454
2014_3,AMGN,107782495714.28572
2014_3,AMP,24252254619.04762
2014_3,AMT,39081357142.85714
2014_3,AMZN,151252547142.85715
2014_3,ANET,6029514666.666667
2014_3,ANSS,7433168714.285714
2014_3,ANTM,32120400000.0
2014_3,AON,26910397090.909092
2014_3,AOS,4399479045.454545
2014_3,APA,36863927142.85714
2014_3,APD,26099173714.285713
2014_3,APH,16187178857.142857
2014_3,APTV,17451777619.04762
2014_3,ARE,5590208047.619047
2014_3,ATO,5003424380.952381
2014_3,ATVI,16627310545.454546
2014_3,AVB,19433957571.42857
2014_3,AVGO,18612120000.0
2014_3,AVY,4591976428.571428
2014_3,AWK,8721331090.90909
2014_3,AXP,98928290000.0
2014_3,AZO,17348510363.636364
2014_3,BA,93446214090.90909
2014_3,BAC,168853969047.61905
2014_3,BAX,22842670454.545456
2014_3,BBWI,17497215000.0
2014_3,BBY,10821120000.0
2014_3,BDX,23425628181.81818
2014_3,BEN,34628455904.7619
2014_3,BF-B,19916855318.18182
2014_3,BIIB,78580735714.28572
2014_3,BIO,3482452428.571429
2014_3,BK,43806140636.36364
2014_3,BKNG,62757905714.28571
2014_3,BKR,32297800000.0
2014_3,BLK,54549378181.818184
2014_3,BLL,9034872909.09091
2014_3,BMY,85218509523.80952
2014_3,BR,5257018000.0
2014_3,BRK-B,328510262478.20575
2014_3,BRO,4520400523.809524
2014_3,BSX,16871826190.47619
2014_3,BWA,14213086190.47619
2014_3,BXP,18071150000.0
2014_3,C,148301350909.0909
2014_3,CAG,10945923428.571428
2014_3,CAH,24272983636.363636
2014_3,CARR,25042519650.4
2014_3,CAT,69049000000.0
2014_3,CB,35769988047.61905
2014_3,CBOE,4607232984.8
2014_3,CBRE,10179116619.047619
2014_3,CCI,25889033619.04762
2014_3,CCL,28620851818.18182
2014_3,CDNS,5471942857.142858
2014_3,CDW,5412428571.428572
2014_3,CE,9880278545.454546
2014_3,CERN,20594229000.0
2014_3,CF,12793614761.904762
2014_3,CFG,13000001200.0
2014_3,CHD,9243784909.09091
2014_3,CHRW,9613272727.272728
2014_3,CHTR,15877113636.363636
2014_3,CI,25416327272.727272
2014_3,CINF,7969412761.904762
2014_3,CL,59627528285.71429
2014_3,CLX,11661614761.904762
2014_3,CMA,9388397619.047619
2014_3,CMCSA,145805874285.7143
2014_3,CME,26586375809.52381
2014_3,CMG,19627692954.545456
2014_3,CMI,26099733190.47619
2014_3,CMS,8284307545.454545
2014_3,CNC,4857107142.857142
2014_3,CNP,10741891363.636364
2014_3,COF,45945977238.09524
2014_3,COO,7462006636.363636
2014_3,COP,98858003333.33333
2014_3,COST,51900570000.0
2014_3,CPB,14032123636.363636
2014_3,CPRT,4369100857.142858
2014_3,CRL,2828896333.3333335
2014_3,CRM,36445293809.52381
2014_3,CSCO,129077922857.14285
2014_3,CSX,30202354761.904762
2014_3,CTAS,7711302857.142858
2014_3,CTLT,1521239000.0
2014_3,CTRA,13909173626.961905
2014_3,CTSH,27600463428.57143
2014_3,CTXS,9399924285.714285
2014_3,CVS,91805678095.2381
2014_3,CVX,249500901818.18182
2014_3,CZR,1999098285.7142856
2014_3,D,40417295333.333336
2014_3,DAL,32489795714.285713
2014_3,DD,56049496363.63636
2014_3,DE,30642645714.285713
2014_3,DFS,29471290952.38095
2014_3,DG,18347456000.0
2014_3,DGX,9088461904.761906
2014_3,DHI,7891937142.857142
2014_3,DHR,41874508761.90476
2014_3,DIS,150942183636.36365
2014_3,DISCA,28556323636.363636
2014_3,DISCK,275124300.0
2014_3,DISH,30366379000.0
2014_3,DLR,8189105454.545455
2014_3,DLTR,11537232666.666666
2014_3,DOV,12054914727.272728
2014_3,DPZ,4205623409.090909
2014_3,DRE,6444336666.666667
2014_3,DRI,5573677904.761905
2014_3,DTE,13450712727.272728
2014_3,DUK,51421395454.545456
2014_3,DVA,15720107500.0
2014_3,DVN,32100750000.0
2014_3,DXC,4697537318.181818
2014_3,DXCM,2804456454.5454545
2014_3,EA,11908633333.333334
2014_3,EBAY,27850834285.714287
2014_3,ECL,34152366714.285713
2014_3,ED,16675145454.545454
2014_3,EFX,9534200000.0
2014_3,EIX,18935830000.0
2014_3,EL,29446436857.142857
2014_3,EMN,12494796857.142857
2014_3,EMR,44914653142.85714
2014_3,ENPH,669702902.8571428
2014_3,EOG,63215228181.818184
2014_3,EQIX,12225956857.142857
2014_3,EQR,24824047714.285713
2014_3,ES,14085365047.619047
2014_3,ESS,11727585714.285715
2014_3,ETN,31934451238.095238
2014_3,ETR,13813665000.0
2014_3,EVRG,4872063904.761905
2014_3,EW,10973899809.52381
2014_3,EXC,27659410476.190475
2014_3,EXPD,8147007142.857142
2014_3,EXPE,10694541454.545454
2014_3,EXR,6450068666.666667
2014_3,F,66243290476.190475
2014_3,FANG,4407746636.363636
2014_3,FAST,13330860571.428572
2014_3,FB,209042309523.8095
2014_3,FBHS,6786692142.857142
2014_3,FCX,40014475000.0
2014_3,FDX,44158152727.27273
2014_3,FE,13778929047.619047
2014_3,FFIV,9203011238.095238
2014_3,FIS,16425830000.0
2014_3,FISV,16373954476.190475
2014_3,FITB,17175968619.047619
2014_3,FLT,12186840000.0
2014_3,FMC,7226107428.571428
2014_3,FRC,6894486428.571428
2014_3,FRT,8445226000.0
2014_3,FTNT,4253592190.4761906
2014_3,GD,40346934090.90909
2014_3,GE,133889751651.59546
2014_3,GILD,148265508545.45456
2014_3,GIS,32741659285.714287
2014_3,GL,7283875545.454545
2014_3,GLW,28972533333.333332
2014_3,GM,57586132857.14286
2014_3,GNRC,3222157952.3809524
2014_3,GOOG,358681000554.0
2014_3,GOOGL,400786583809.5238
2014_3,GPC,13585529380.952381
2014_3,GPN,5075391636.363636
2014_3,GPS,19339094285.714287
2014_3,GRMN,10108072571.428572
2014_3,GS,82037200000.0
2014_3,GWW,16750747523.809525
2014_3,HAL,56419306666.666664
2014_3,HAS,6942813428.571428
2014_3,HBAN,8258470476.190476
2014_3,HBI,10918815952.380953
2014_3,HCA,31832998571.42857
2014_3,HD,122295205714.28572
2014_3,HES,29891307142.857143
2014_3,HIG,16770404000.0
2014_3,HII,5128596666.666667
2014_3,HLT,16829916666.666666
2014_3,HOLX,6992378476.190476
2014_3,HON,71717328571.42857
2014_3,HPQ,29856595909.090908
2014_3,HRL,13662953380.952381
2014_3,HSIC,7929067333.333333
2014_3,HST,16635397142.857143
2014_3,HSY,20758195476.190475
2014_3,HUM,20397965714.285713
2014_3,IBM,191981495454.54544
2014_3,ICE,21765547619.04762
2014_3,IDXX,6115632000.0
2014_3,IEX,6096507238.095238
2014_3,IFF,8069703095.238095
2014_3,ILMN,25856379818.18182
2014_3,INCY,9069912142.857143
2014_3,INFO,4567222666.666667
2014_3,INTC,175467502380.9524
2014_3,INTU,24214647619.04762
2014_3,IP,21321778090.909092
2014_3,IPG,8037030857.142858
2014_3,IPGP,3594850285.714286
2014_3,IQV,7358217333.333333
2014_3,IR,16047033333.333334
2014_3,IRM,6247728333.333333
2014_3,ISRG,17257023000.0
2014_3,IT,6385032636.363636
2014_3,ITW,34735116190.47619
2014_3,IVZ,17107260190.47619
2014_3,J,6899205571.428572
2014_3,JBHT,9012710571.428572
2014_3,JCI,19352970000.0
2014_3,JKHY,4732075333.333333
2014_3,JNJ,302873455238.0952
2014_3,JNPR,10411238285.714285
2014_3,JPM,228130277142.85715
2014_3,K,23022358095.238094
2014_3,KEY,11835960666.666666
2014_3,KIM,9456364238.095238
2014_3,KLAC,12316302818.181818
2014_3,KMB,38640730000.0
2014_3,KMI,40105706666.666664
2014_3,KMX,11234828000.0
2014_3,KO,185130510000.0
2014_3,KR,24471507272.727272
2014_3,KSU,13054537142.857143
2014_3,L,16256183238.095238
2014_3,LDOS,2784250000.0
2014_3,LEG,5024142857.142858
2014_3,LEN,8875676000.0
2014_3,LH,9144409285.714285
2014_3,LHX,7409038285.714286
2014_3,LIN,39007587428.57143
2014_3,LKQ,8010848000.0
2014_3,LLY,70139390095.2381
2014_3,LMT,52642462727.27273
2014_3,LNC,14540345904.761906
2014_3,LNT,6304836571.428572
2014_3,LOW,52714756190.47619
2014_3,LRCX,12664908666.666666
2014_3,LUV,19654921363.636364
2014_3,LVS,50103015619.04762
2014_3,LYB,53539606818.181816
2014_3,LYV,4868683649.820952
2014_3,MA,88391473333.33333
2014_3,MAA,5562169545.454545
2014_3,MAR,19124447727.272728
2014_3,MAS,7367782380.952381
2014_3,MCD,97719142181.81818
2014_3,MCHP,10847873142.857143
2014_3,MCK,44863048571.42857
2014_3,MCO,19403979818.18182
2014_3,MDLZ,60140221428.57143
2014_3,MDT,63275904000.0
2014_3,MET,56483839090.90909
2014_3,MGM,12591106904.761906
2014_3,MHK,9681697227.272728
2014_3,MKC,8947406000.0
2014_3,MKTX,2174272190.4761906
2014_3,MLM,9105574000.0
2014_3,MMC,28637481428.57143
2014_3,MMM,96808333090.90909
2014_3,MNST,15763166857.142857
2014_3,MO,83306700000.0
2014_3,MOS,17951922000.0
2014_3,MPC,24983344761.904762
2014_3,MPWR,1774017619.047619
2014_3,MRK,169736526363.63635
2014_3,MRO,27025743181.81818
2014_3,MS,64322990476.190475
2014_3,MSCI,5327269142.857142
2014_3,MSFT,387589793333.3333
2014_3,MSI,16852130909.09091
2014_3,MTB,16533887619.047619
2014_3,MTD,7841378857.142858
2014_3,MU,38662128571.42857
2014_3,NCLH,6840514997.068182
2014_3,NDAQ,7046507590.909091
2014_3,NEE,42247994809.52381
2014_3,NEM,12390952380.952381
2014_3,NFLX,28223870918.771427
2014_3,NI,4758923619.047619
2014_3,NKE,72897548571.42857
2014_3,NLSN,18636717727.272728
2014_3,NOC,27230767047.61905
2014_3,NOW,8939835666.666666
2014_3,NRG,10472606666.666666
2014_3,NSC,34310380571.42857
2014_3,NTAP,13253530000.0
2014_3,NTRS,16419410476.190475
2014_3,NUE,17845895809.52381
2014_3,NVDA,10603210454.545454
2014_3,NVR,5073013636.363636
2014_3,NWL,9506843809.52381
2014_3,NWS,9758060142.857143
2014_3,NWSA,9948322571.428572
2014_3,NXPI,15804384952.380953
2014_3,O,9927475363.636364
2014_3,ODFL,3608763000.0
2014_3,OKE,14059103636.363636
2014_3,OMC,18562232727.272728
2014_3,ORCL,183267074285.7143
2014_3,ORLY,16353781636.363636
2014_3,OXY,73464875000.0
2014_3,PAYC,664394409.0909091
2014_3,PAYX,15145470000.0
2014_3,PBCT,4467307090.909091
2014_3,PCAR,21320652666.666668
2014_3,PEAK,17530633761.904762
2014_3,PEG,19152598545.454544
2014_3,PENN,801327619.0476191
2014_3,PEP,141044345238.09525
2014_3,PFE,190775860476.1905
2014_3,PFG,15332348818.181818
2014_3,PG,231630796363.63635
2014_3,PGR,14960109142.857143
2014_3,PH,17553430904.761906
2014_3,PHM,7414045363.636364
2014_3,PKG,6707212363.636364
2014_3,PKI,5126845904.761905
2014_3,PLD,21106390619.04762
2014_3,PM,131724171428.57143
2014_3,PNC,44660728571.42857
2014_3,PNR,8781640952.380953
2014_3,PNW,6055956476.190476
2014_3,POOL,2568702727.2727275
2014_3,PPG,28179046857.142857
2014_3,PPL,20707586666.666668
2014_3,PRU,42127180476.190475
2014_3,PSA,30197026571.42857
2014_3,PSX,46188968636.36364
2014_3,PTC,4532463428.571428
2014_3,PVH,10366747476.190475
2014_3,PWR,7676596809.523809
2014_3,PXD,29645602380.95238
2014_3,QCOM,128573132380.95238
2014_3,RCL,12779393909.09091
2014_3,RE,7290470454.545455
2014_3,REG,5116998181.818182
2014_3,REGN,34916383636.36364
2014_3,RF,14180367142.857143
2014_3,RHI,6825707428.571428
2014_3,RJF,7254720000.0
2014_3,RL,15210553904.761906
2014_3,RMD,7367533047.619047
2014_3,ROK,15986785714.285715
2014_3,ROL,4364430476.190476
2014_3,ROP,14945285809.52381
2014_3,ROST,14410143000.0
2014_3,RSG,13375052727.272728
2014_3,RTX,64556604363.63636
2014_3,SBAC,14412617142.857143
2014_3,SBUX,57741476857.14286
2014_3,SCHW,38741160000.0
2014_3,SEE,7748016666.666667
2014_3,SHW,20495074090.909092
2014_3,SIVB,5512700454.545455
2014_3,SJM,10633004545.454546
2014_3,SLB,136137071428.57143
2014_3,SNA,7150022272.727273
2014_3,SNPS,6192028952.380953
2014_3,SO,40072107727.27273
2014_3,SPG,52042571733.6
2014_3,SPGI,21874905619.04762
2014_3,SRE,26387742857.142857
2014_3,STE,3361057142.857143
2014_3,STT,31632877047.61905
2014_3,STX,19929760000.0
2014_3,STZ,19475613428.57143
2014_3,SWK,14702012285.714285
2014_3,SWKS,10965573142.857143
2014_3,SYF,19096900000.0
2014_3,SYK,31744039285.714287
2014_3,SYY,21754978636.363636
2014_3,T,181690327142.85715
2014_3,TAP,13720669714.285715
2014_3,TDG,10628361000.0
2014_3,TDY,3580549285.714286
2014_3,TECH,3536347333.3333335
2014_3,TEL,25510868571.42857
2014_3,TER,4210945095.2380953
2014_3,TFC,27594695238.095238
2014_3,TFX,5053193047.619047
2014_3,TGT,37907833333.333336
2014_3,TJX,42156208571.42857
2014_3,TMO,49155240000.0
2014_3,TMUS,26270000000.0
2014_3,TPR,9554129454.545454
2014_3,TRMB,8643065454.545454
2014_3,TROW,22029369500.0
2014_3,TRV,31564258190.47619
2014_3,TSCO,8907984068.571428
2014_3,TSLA,33087377952.38095
2014_3,TSN,14970831428.571428
2014_3,TT,44512000.0
2014_3,TTWO,1806386090.909091
2014_3,TWTR,27408691428.57143
2014_3,TXN,51858345714.28571
2014_3,TXT,10719791090.90909
2014_3,TYL,3155719142.857143
2014_3,UAA,7529848523.809524
2014_3,UAL,18222581428.57143
2014_3,UDR,7245913619.047619
2014_3,UHS,9795825272.727272
2014_3,ULTA,5989565181.818182
2014_3,UNH,83043998181.81818
2014_3,UNP,91177927272.72728
2014_3,UPS,89698316666.66667
2014_3,URI,12056911571.428572
2014_3,USB,75490718095.2381
2014_3,V,133554586666.66667
2014_3,VFC,27117030095.238094
2014_3,VIAC,30650226190.47619
2014_3,VLO,26451690000.0
2014_3,VMC,8568244227.272727
2014_3,VNO,14938457272.727272
2014_3,VRSK,10445745681.818182
2014_3,VRSN,7133438772.727273
2014_3,VRTX,22516321545.454544
2014_3,VTR,22009698714.285713
2014_3,VZ,204102088571.42856
2014_3,WAB,8032523809.523809
2014_3,WAT,8764241904.761906
2014_3,WBA,69155490909.09091
2014_3,WDC,23769680000.0
2014_3,WEC,10054653428.571428
2014_3,WELL,20240543238.095238
2014_3,WFC,275872200000.0
2014_3,WHR,11857140190.47619
2014_3,WLTW,7504320000.0
2014_3,WM,21866025142.857143
2014_3,WMB,40639326000.0
2014_3,WMT,244267376666.66666
2014_3,WRB,6094363636.363636
2014_3,WST,3049744476.1904764
2014_3,WU,9439169863.636364
2014_3,WY,18509461428.57143
2014_3,WYNN,21103058116.909092
2014_3,XEL,15641864857.142857
2014_3,XLNX,11878968666.666666
2014_3,XOM,441649566363.63635
2014_3,XRAY,6819182333.333333
2014_3,XYL,6898371136.363636
2014_3,YUM,23441580952.38095
2014_3,ZBH,17779634727.272728
2014_3,ZBRA,3947100190.4761906
2014_3,ZION,5433922500.0
2014_3,ZTS,16938832952.380953
2014_4,A,14016326315.789474
2014_4,AAL,36447727272.72727
2014_4,AAP,10712183789.473684
2014_4,AAPL,661203640909.091
2014_4,ABBV,92342600000.0
2014_4,ABC,18292808695.652172
2014_4,ABMD,1032634000.0
2014_4,ABT,63503851826.08696
2014_4,ACN,53687788695.652176
2014_4,ADBE,36303133263.1579
2014_4,ADI,17758700500.0
2014_4,ADM,33849045454.545456
2014_4,ADP,40742539090.90909
2014_4,ADSK,13929809590.90909
2014_4,AEE,9838279652.173914
2014_4,AEP,26832067826.086956
2014_4,AES,9723350000.0
2014_4,AFL,27006275227.272728
2014_4,AIG,74411588695.65218
2014_4,AIZ,4946917263.157895
2014_4,AJG,7820547454.545455
2014_4,AKAM,10240901304.347826
2014_4,ALB,4803338842.105263
2014_4,ALGN,3962774782.6086955
2014_4,ALK,7624364045.454545
2014_4,ALL,29596978181.81818
2014_4,ALLE,5158650000.0
2014_4,AMAT,30373287272.727272
2014_4,AMCR,12028609156.073685
2014_4,AMD,2022185454.5454545
2014_4,AME,12236607304.347826
2014_4,AMGN,127429050000.0
2014_4,AMP,25412825454.545456
2014_4,AMT,40245237684.210526
2014_4,AMZN,148964105263.1579
2014_4,ANET,4694176000.0
2014_4,ANSS,7741613454.545455
2014_4,ANTM,33642886956.52174
2014_4,AON,24526992913.04348
2014_4,AOS,4400638956.521739
2014_4,APA,22997386363.636364
2014_4,APD,29035789636.363636
2014_4,APH,16390023894.736841
2014_4,APTV,17723510578.94737
2014_4,ARE,5934842947.368421
2014_4,ATO,5551932000.0
2014_4,ATVI,13962602608.695652
2014_4,AVB,21817832727.272728
2014_4,AVGO,24217398947.36842
